,Mouse ID,Drug Regimen_x,Sex_x,Age_months_x,Weight (g)_x,Timepoint_x,Tumor Volume (mm3)_x,Metastatic Sites_x,Drug Regimen_y,Sex_y,Age_months_y,Weight (g)_y,Timepoint_y,Tumor Volume (mm3)_y,Metastatic Sites_y
1197,n304,Naftisol,Male,9,26,20,49.25330863,1,,,,,,,
1198,n304,Naftisol,Male,9,26,25,53.97085924,2,,,,,,,
1199,n304,Naftisol,Male,9,26,30,55.03901985,3,,,,,,,
1200,n304,Naftisol,Male,9,26,35,57.12241926,4,,,,,,,
1201,n304,Naftisol,Male,9,26,40,59.83050667,4,,,,,,,
1202,n304,Naftisol,Male,9,26,45,63.58639514,4,,,,,,,
1203,n482,Propriva,Female,4,29,0,45.0,0,,,,,,,
1204,n630,Propriva,Female,15,29,0,45.0,0,,,,,,,
1205,n630,Propriva,Female,15,29,5,46.09909969,0,,,,,,,
1206,n671,Infubinol,Male,18,25,0,45.0,0,,,,,,,
1207,n671,Infubinol,Male,18,25,5,47.35388938,0,,,,,,,
1208,n671,Infubinol,Male,18,25,10,51.03935653,0,,,,,,,
1209,n671,Infubinol,Male,18,25,15,54.21606411,0,,,,,,,
1210,n671,Infubinol,Male,18,25,20,54.82252091,0,,,,,,,
1211,n671,Infubinol,Male,18,25,25,56.17445785,0,,,,,,,
1212,n671,Infubinol,Male,18,25,30,60.16518046,0,,,,,,,
1213,n678,Propriva,Male,5,29,0,45.0,0,,,,,,,
1214,n678,Propriva,Male,5,29,5,47.55428429,0,,,,,,,
1215,n678,Propriva,Male,5,29,10,49.14570866,1,,,,,,,
1216,n763,Placebo,Female,16,25,0,45.0,0,,,,,,,
1217,n763,Placebo,Female,16,25,5,46.08598142,0,,,,,,,
1218,n763,Placebo,Female,16,25,10,46.81731526,1,,,,,,,
1219,n763,Placebo,Female,16,25,15,47.79809961,1,,,,,,,
1220,n763,Placebo,Female,16,25,20,49.25812581,1,,,,,,,
1221,n763,Placebo,Female,16,25,25,53.40587053,2,,,,,,,
1222,n763,Placebo,Female,16,25,30,55.41365961,3,,,,,,,
1223,n763,Placebo,Female,16,25,35,57.38241296,3,,,,,,,
1224,n763,Placebo,Female,16,25,40,58.01114583,4,,,,,,,
1225,n923,Ketapril,Male,19,30,0,45.0,0,,,,,,,
1226,n923,Ketapril,Male,19,30,5,45.82488099,0,,,,,,,
1227,n923,Ketapril,Male,19,30,10,48.79194986,1,,,,,,,
1228,n923,Ketapril,Male,19,30,15,51.73870623,1,,,,,,,
1229,n923,Ketapril,Male,19,30,20,52.59920611,1,,,,,,,
1230,n923,Ketapril,Male,19,30,25,56.85546498,2,,,,,,,
1231,n923,Ketapril,Male,19,30,30,59.63256052,3,,,,,,,
1232,n923,Ketapril,Male,19,30,35,60.35629432,3,,,,,,,
1233,n923,Ketapril,Male,19,30,40,66.22960554,3,,,,,,,
1234,n967,Zoniferol,Male,11,27,0,45.0,0,,,,,,,
1235,n967,Zoniferol,Male,11,27,5,46.07719173,1,,,,,,,
1236,n967,Zoniferol,Male,11,27,10,47.47172327,1,,,,,,,
1237,n967,Zoniferol,Male,11,27,15,49.82500362,1,,,,,,,
1238,o287,Ceftamin,Male,2,28,0,45.0,0,Ceftamin,Male,2.0,28.0,45.0,59.74190064,4.0
1239,o287,Ceftamin,Male,2,28,5,45.58680362,0,Ceftamin,Male,2.0,28.0,45.0,59.74190064,4.0
1240,o287,Ceftamin,Male,2,28,10,47.36020084,1,Ceftamin,Male,2.0,28.0,45.0,59.74190064,4.0
1241,o287,Ceftamin,Male,2,28,15,48.67945261,1,Ceftamin,Male,2.0,28.0,45.0,59.74190064,4.0
1242,o287,Ceftamin,Male,2,28,20,50.85614078,2,Ceftamin,Male,2.0,28.0,45.0,59.74190064,4.0
1243,o287,Ceftamin,Male,2,28,25,52.06848642,3,Ceftamin,Male,2.0,28.0,45.0,59.74190064,4.0
1244,o287,Ceftamin,Male,2,28,30,54.50300122,3,Ceftamin,Male,2.0,28.0,45.0,59.74190064,4.0
1245,o287,Ceftamin,Male,2,28,35,55.11829029,4,Ceftamin,Male,2.0,28.0,45.0,59.74190064,4.0
1246,o287,Ceftamin,Male,2,28,40,57.1971929,4,Ceftamin,Male,2.0,28.0,45.0,59.74190064,4.0
1247,o287,Ceftamin,Male,2,28,45,59.74190064,4,Ceftamin,Male,2.0,28.0,45.0,59.74190064,4.0
1248,o302,Placebo,Female,2,29,0,45.0,0,,,,,,,
1249,o302,Placebo,Female,2,29,5,48.93701188,0,,,,,,,
1250,o302,Placebo,Female,2,29,10,49.70144989,0,,,,,,,
1251,o302,Placebo,Female,2,29,15,51.38148886,0,,,,,,,
1252,o302,Placebo,Female,2,29,20,56.17761143,0,,,,,,,
1253,o302,Placebo,Female,2,29,25,60.51710253,0,,,,,,,
1254,o302,Placebo,Female,2,29,30,62.03059364,1,,,,,,,
1255,o331,Ketapril,Male,24,30,0,45.0,0,,,,,,,
1256,o331,Ketapril,Male,24,30,5,47.05966408,1,,,,,,,
1257,o331,Ketapril,Male,24,30,10,50.12845481,1,,,,,,,
1258,o331,Ketapril,Male,24,30,15,54.78976769,1,,,,,,,
1259,o331,Ketapril,Male,24,30,20,58.96572043,1,,,,,,,
1260,o331,Ketapril,Male,24,30,25,61.10230575,1,,,,,,,
1261,o331,Ketapril,Male,24,30,30,66.33066347,1,,,,,,,
1262,o331,Ketapril,Male,24,30,35,70.12623754,2,,,,,,,
1263,o331,Ketapril,Male,24,30,40,71.44774251,3,,,,,,,
1264,o331,Ketapril,Male,24,30,45,78.56701362,4,,,,,,,
1265,o523,Propriva,Female,6,25,0,45.0,0,,,,,,,
1266,o523,Propriva,Female,6,25,5,45.54470008,0,,,,,,,
1267,o523,Propriva,Female,6,25,10,47.0810859,1,,,,,,,
1268,o562,Propriva,Female,4,25,0,45.0,0,,,,,,,
1269,o562,Propriva,Female,4,25,5,46.51495016,1,,,,,,,
1270,o562,Propriva,Female,4,25,10,47.14767002,1,,,,,,,
1271,o562,Propriva,Female,4,25,15,51.50508551,1,,,,,,,
1272,o562,Propriva,Female,4,25,20,53.61686347,1,,,,,,,
1273,o562,Propriva,Female,4,25,25,54.74273316,1,,,,,,,
1274,o562,Propriva,Female,4,25,30,59.65352453,1,,,,,,,
1275,o562,Propriva,Female,4,25,35,65.36076742,1,,,,,,,
1276,o562,Propriva,Female,4,25,40,71.17246321,1,,,,,,,
1277,o562,Propriva,Female,4,25,45,72.45542116,2,,,,,,,
1278,o725,Naftisol,Male,4,26,0,45.0,0,,,,,,,
1279,o725,Naftisol,Male,4,26,5,46.88982098,0,,,,,,,
1280,o725,Naftisol,Male,4,26,10,48.199452,0,,,,,,,
1281,o725,Naftisol,Male,4,26,15,50.01507902,1,,,,,,,
1282,o795,Placebo,Female,20,26,0,45.0,0,,,,,,,
1283,o795,Placebo,Female,20,26,5,46.76092721,1,,,,,,,
1284,o795,Placebo,Female,20,26,10,51.1237037,1,,,,,,,
1285,o795,Placebo,Female,20,26,15,55.88633793,2,,,,,,,
1286,o795,Placebo,Female,20,26,20,60.61005916,3,,,,,,,
1287,o795,Placebo,Female,20,26,25,65.74177723,4,,,,,,,
1288,o795,Placebo,Female,20,26,30,68.21706974,4,,,,,,,
1289,o795,Placebo,Female,20,26,35,69.08509415,4,,,,,,,
1290,o795,Placebo,Female,20,26,40,70.26647887,4,,,,,,,
1291,o795,Placebo,Female,20,26,45,73.05945435,4,,,,,,,
1292,o809,Infubinol,Male,3,25,0,45.0,0,,,,,,,
1293,o809,Infubinol,Male,3,25,5,46.87724316,0,,,,,,,
1294,o809,Infubinol,Male,3,25,10,48.6707318,0,,,,,,,
1295,o809,Infubinol,Male,3,25,15,49.68344504,1,,,,,,,
1296,o809,Infubinol,Male,3,25,20,50.33655288,1,,,,,,,
1297,o809,Infubinol,Male,3,25,25,52.31817407,1,,,,,,,
1298,o809,Infubinol,Male,3,25,30,54.832628799999995,1,,,,,,,
1299,o809,Infubinol,Male,3,25,35,55.62942846,1,,,,,,,
1300,o813,Infubinol,Male,24,28,0,45.0,0,,,,,,,
1301,o813,Infubinol,Male,24,28,5,45.69933088,0,,,,,,,
1302,o848,Stelasyn,Female,14,27,0,45.0,0,,,,,,,
1303,o926,Zoniferol,Male,15,29,0,45.0,0,,,,,,,
1304,o926,Zoniferol,Male,15,29,5,46.76116373,0,,,,,,,
1305,o926,Zoniferol,Male,15,29,10,47.56567364,1,,,,,,,
1306,o926,Zoniferol,Male,15,29,15,48.25424839,1,,,,,,,
1307,o926,Zoniferol,Male,15,29,20,51.82663825,2,,,,,,,
1308,o926,Zoniferol,Male,15,29,25,54.76333852,3,,,,,,,
1309,o926,Zoniferol,Male,15,29,30,56.91739838,3,,,,,,,
1310,o926,Zoniferol,Male,15,29,35,58.59399318,3,,,,,,,
1311,o926,Zoniferol,Male,15,29,40,59.90304448,3,,,,,,,
1312,o926,Zoniferol,Male,15,29,45,62.32796606,4,,,,,,,
1313,o973,Ketapril,Female,11,29,0,45.0,0,,,,,,,
1314,o973,Ketapril,Female,11,29,5,46.71787727,0,,,,,,,
1315,o973,Ketapril,Female,11,29,10,48.24579043,0,,,,,,,
1316,o973,Ketapril,Female,11,29,15,49.87193582,0,,,,,,,
1317,o973,Ketapril,Female,11,29,20,51.956993100000005,1,,,,,,,
1318,o973,Ketapril,Female,11,29,25,53.17981471,1,,,,,,,
1319,o973,Ketapril,Female,11,29,30,57.76995952,1,,,,,,,
1320,o973,Ketapril,Female,11,29,35,60.24221931,1,,,,,,,
1321,o973,Ketapril,Female,11,29,40,64.48781246,2,,,,,,,
1322,p136,Zoniferol,Female,5,28,0,45.0,0,,,,,,,
1323,p136,Zoniferol,Female,5,28,5,49.27397096,0,,,,,,,
1324,p136,Zoniferol,Female,5,28,10,50.90789028,0,,,,,,,
1325,p136,Zoniferol,Female,5,28,15,51.99141616,1,,,,,,,
1326,p136,Zoniferol,Female,5,28,20,54.91379857,1,,,,,,,
1327,p136,Zoniferol,Female,5,28,25,56.28147652,1,,,,,,,
1328,p136,Zoniferol,Female,5,28,30,57.05280546,1,,,,,,,
1329,p136,Zoniferol,Female,5,28,35,57.63078195,1,,,,,,,
1330,p136,Zoniferol,Female,5,28,40,61.38024887,1,,,,,,,
1331,p136,Zoniferol,Female,5,28,45,63.48869678,2,,,,,,,
1332,p189,Ketapril,Male,8,28,0,45.0,0,,,,,,,
1333,p189,Ketapril,Male,8,28,5,49.04870704,1,,,,,,,
1334,p189,Ketapril,Male,8,28,10,51.58216168,2,,,,,,,
1335,p189,Ketapril,Male,8,28,15,53.6755415,2,,,,,,,
1336,p189,Ketapril,Male,8,28,20,56.53020447,3,,,,,,,
1337,p189,Ketapril,Male,8,28,25,62.10895956,3,,,,,,,
1338,p189,Ketapril,Male,8,28,30,67.10453665,4,,,,,,,
1339,p189,Ketapril,Male,8,28,35,67.87377675,4,,,,,,,
1340,p189,Ketapril,Male,8,28,40,74.10609077,4,,,,,,,
1341,p189,Ketapril,Male,8,28,45,75.2949359,4,,,,,,,
1342,p310,Propriva,Male,6,26,0,45.0,0,,,,,,,
1343,p310,Propriva,Male,6,26,5,46.55853236,1,,,,,,,
1344,p310,Propriva,Male,6,26,10,48.66560668,1,,,,,,,
1345,p310,Propriva,Male,6,26,15,49.77074144,1,,,,,,,
1346,p310,Propriva,Male,6,26,20,54.20518054,1,,,,,,,
1347,p310,Propriva,Male,6,26,25,55.34183416,2,,,,,,,
1348,p387,Stelasyn,Male,3,30,0,45.0,0,,,,,,,
1349,p387,Stelasyn,Male,3,30,5,48.66763075,0,,,,,,,
1350,p387,Stelasyn,Male,3,30,10,53.36296294,0,,,,,,,
1351,p387,Stelasyn,Male,3,30,15,55.25138033,0,,,,,,,
1352,p387,Stelasyn,Male,3,30,20,56.58761679999999,0,,,,,,,
1353,p387,Stelasyn,Male,3,30,25,58.09848946,0,,,,,,,
1354,p387,Stelasyn,Male,3,30,30,63.26924552,0,,,,,,,
1355,p387,Stelasyn,Male,3,30,35,66.4922038,1,,,,,,,
1356,p387,Stelasyn,Male,3,30,40,69.03887618,1,,,,,,,
1357,p438,Ceftamin,Female,11,26,0,45.0,0,Ceftamin,Female,11.0,26.0,45.0,61.43389223,1.0
1358,p438,Ceftamin,Female,11,26,5,46.82793418,0,Ceftamin,Female,11.0,26.0,45.0,61.43389223,1.0
1359,p438,Ceftamin,Female,11,26,10,50.51749789,0,Ceftamin,Female,11.0,26.0,45.0,61.43389223,1.0
1360,p438,Ceftamin,Female,11,26,15,52.19836818,0,Ceftamin,Female,11.0,26.0,45.0,61.43389223,1.0
1361,p438,Ceftamin,Female,11,26,20,52.90529861,0,Ceftamin,Female,11.0,26.0,45.0,61.43389223,1.0
1362,p438,Ceftamin,Female,11,26,25,54.51057493,0,Ceftamin,Female,11.0,26.0,45.0,61.43389223,1.0
1363,p438,Ceftamin,Female,11,26,30,56.40642173,0,Ceftamin,Female,11.0,26.0,45.0,61.43389223,1.0
1364,p438,Ceftamin,Female,11,26,35,57.53855546,1,Ceftamin,Female,11.0,26.0,45.0,61.43389223,1.0
1365,p438,Ceftamin,Female,11,26,40,59.30528806,1,Ceftamin,Female,11.0,26.0,45.0,61.43389223,1.0
1366,p438,Ceftamin,Female,11,26,45,61.43389223,1,Ceftamin,Female,11.0,26.0,45.0,61.43389223,1.0
1367,p981,Stelasyn,Male,20,29,0,45.0,0,,,,,,,
1368,p981,Stelasyn,Male,20,29,5,47.00062717,0,,,,,,,
1369,p981,Stelasyn,Male,20,29,10,47.54584585,0,,,,,,,
1370,p981,Stelasyn,Male,20,29,15,49.65770973,0,,,,,,,
1371,p981,Stelasyn,Male,20,29,20,50.35806947,0,,,,,,,
1372,p981,Stelasyn,Male,20,29,25,52.5447048,1,,,,,,,
1373,p981,Stelasyn,Male,20,29,30,56.33910432,1,,,,,,,
1374,p981,Stelasyn,Male,20,29,35,59.13102297,1,,,,,,,
1375,q119,Ketapril,Male,17,30,0,45.0,0,,,,,,,
1376,q119,Ketapril,Male,17,30,5,47.86444,0,,,,,,,
1377,q119,Ketapril,Male,17,30,10,51.23660557,0,,,,,,,
1378,q132,Infubinol,Female,1,30,0,45.0,0,,,,,,,
1379,q132,Infubinol,Female,1,30,5,46.7163985,1,,,,,,,
1380,q132,Infubinol,Female,1,30,10,47.95384377,2,,,,,,,
1381,q132,Infubinol,Female,1,30,15,49.15974862,3,,,,,,,
1382,q132,Infubinol,Female,1,30,20,51.90902494,4,,,,,,,
1383,q132,Infubinol,Female,1,30,25,52.78048929999999,4,,,,,,,
1384,q132,Infubinol,Female,1,30,30,54.65654872,4,,,,,,,
1385,q483,Ceftamin,Male,6,26,0,45.0,0,,,,,,,
1386,q483,Ceftamin,Male,6,26,5,46.77681624,1,,,,,,,
1387,q483,Ceftamin,Male,6,26,10,47.8391005,1,,,,,,,
1388,q483,Ceftamin,Male,6,26,15,48.4684826,1,,,,,,,
1389,q483,Ceftamin,Male,6,26,20,50.239855799999994,1,,,,,,,
1390,q483,Ceftamin,Male,6,26,25,52.43006649,1,,,,,,,
1391,q483,Ceftamin,Male,6,26,30,54.95222585,1,,,,,,,
1392,q483,Ceftamin,Male,6,26,35,59.25348433,1,,,,,,,
1393,q483,Ceftamin,Male,6,26,40,64.19234114,1,,,,,,,
1394,q511,Zoniferol,Female,2,28,0,45.0,0,,,,,,,
1395,q511,Zoniferol,Female,2,28,5,45.83265378,0,,,,,,,
1396,q511,Zoniferol,Female,2,28,10,50.31164687,0,,,,,,,
1397,q511,Zoniferol,Female,2,28,15,52.13308139,0,,,,,,,
1398,q511,Zoniferol,Female,2,28,20,52.67271205,0,,,,,,,
1399,q511,Zoniferol,Female,2,28,25,57.25758287,0,,,,,,,
1400,q511,Zoniferol,Female,2,28,30,59.3643535,1,,,,,,,
1401,q511,Zoniferol,Female,2,28,35,60.83866059,1,,,,,,,
1402,q511,Zoniferol,Female,2,28,40,63.19442807,2,,,,,,,
1403,q511,Zoniferol,Female,2,28,45,68.61106075,3,,,,,,,
1404,q582,Placebo,Male,5,30,0,45.0,0,,,,,,,
1405,q582,Placebo,Male,5,30,5,45.95539895,1,,,,,,,
1406,q582,Placebo,Male,5,30,10,47.01357514,1,,,,,,,
1407,q582,Placebo,Male,5,30,15,48.32264018,2,,,,,,,
1408,q582,Placebo,Male,5,30,20,51.18597648,2,,,,,,,
1409,q582,Placebo,Male,5,30,25,51.96821056,2,,,,,,,
1410,q582,Placebo,Male,5,30,30,52.64889350000001,2,,,,,,,
1411,q582,Placebo,Male,5,30,35,53.71315792,2,,,,,,,
1412,q633,Zoniferol,Male,12,25,0,45.0,0,,,,,,,
1413,q633,Zoniferol,Male,12,25,5,47.18380215,0,,,,,,,
1414,q633,Zoniferol,Male,12,25,10,49.00186559,0,,,,,,,
1415,q633,Zoniferol,Male,12,25,15,50.583557299999995,1,,,,,,,
1416,q633,Zoniferol,Male,12,25,20,53.28728681,1,,,,,,,
1417,q633,Zoniferol,Male,12,25,25,55.6831017,1,,,,,,,
1418,q633,Zoniferol,Male,12,25,30,58.05725257,1,,,,,,,
1419,q633,Zoniferol,Male,12,25,35,63.1256593,1,,,,,,,
1420,q633,Zoniferol,Male,12,25,40,68.49863876,2,,,,,,,
1421,q633,Zoniferol,Male,12,25,45,70.82779631,2,,,,,,,
1422,q787,Placebo,Male,17,27,0,45.0,0,,,,,,,
1423,q787,Placebo,Male,17,27,5,47.11661587,0,,,,,,,
1424,q787,Placebo,Male,17,27,10,48.59386234,1,,,,,,,
1425,q787,Placebo,Male,17,27,15,49.21773243,2,,,,,,,
1426,q787,Placebo,Male,17,27,20,50.22993419,2,,,,,,,
1427,q787,Placebo,Male,17,27,25,52.71318786,2,,,,,,,
1428,q787,Placebo,Male,17,27,30,55.03620625,2,,,,,,,
1429,q787,Placebo,Male,17,27,35,60.33385242,3,,,,,,,
1430,q787,Placebo,Male,17,27,40,62.0341267,3,,,,,,,
1431,q787,Placebo,Male,17,27,45,66.09647477,3,,,,,,,
1432,r107,Propriva,Female,2,28,0,45.0,0,,,,,,,
1433,r107,Propriva,Female,2,28,5,48.51342027,0,,,,,,,
1434,r107,Propriva,Female,2,28,10,49.18601052,0,,,,,,,
1435,r107,Propriva,Female,2,28,15,53.09033546,0,,,,,,,
1436,r107,Propriva,Female,2,28,20,55.263858400000004,0,,,,,,,
1437,r107,Propriva,Female,2,28,25,57.70666715,1,,,,,,,
1438,r107,Propriva,Female,2,28,30,58.40647256,1,,,,,,,
1439,r157,Capomulin,Male,22,25,0,45.0,0,,,,,,,
1440,r157,Capomulin,Male,22,25,5,45.59706359,0,,,,,,,
1441,r157,Capomulin,Male,22,25,10,46.05960827,0,,,,,,,
1442,r157,Capomulin,Male,22,25,15,46.53920617,0,,,,,,,
1443,r604,Naftisol,Male,7,30,0,45.0,0,,,,,,,
1444,r604,Naftisol,Male,7,30,5,47.06774448,1,,,,,,,
1445,r604,Naftisol,Male,7,30,10,48.78655957,1,,,,,,,
1446,r604,Naftisol,Male,7,30,15,51.07452073,1,,,,,,,
1447,r604,Naftisol,Male,7,30,20,51.90275292,1,,,,,,,
1448,r604,Naftisol,Male,7,30,25,52.93685812,1,,,,,,,
1449,r604,Naftisol,Male,7,30,30,54.68821536,2,,,,,,,
1450,r604,Naftisol,Male,7,30,35,59.21700015,2,,,,,,,
1451,r604,Naftisol,Male,7,30,40,60.18611531,2,,,,,,,
1452,r604,Naftisol,Male,7,30,45,62.67075904,3,,,,,,,
1453,r701,Naftisol,Male,21,25,0,45.0,0,,,,,,,
1454,r701,Naftisol,Male,21,25,5,46.88697137,0,,,,,,,
1455,r701,Naftisol,Male,21,25,10,49.65459636,0,,,,,,,
1456,r701,Naftisol,Male,21,25,15,52.48480443,0,,,,,,,
1457,r701,Naftisol,Male,21,25,20,54.11413742,0,,,,,,,
1458,r701,Naftisol,Male,21,25,25,57.89848998,1,,,,,,,
1459,r701,Naftisol,Male,21,25,30,60.34181872,1,,,,,,,
1460,r701,Naftisol,Male,21,25,35,64.73001045,1,,,,,,,
1461,r701,Naftisol,Male,21,25,40,66.64072178,1,,,,,,,
1462,r701,Naftisol,Male,21,25,45,69.77854407,1,,,,,,,
1463,r850,Placebo,Male,5,30,0,45.0,0,,,,,,,
1464,r850,Placebo,Male,5,30,5,46.86291194,0,,,,,,,
1465,r850,Placebo,Male,5,30,10,48.51509085,1,,,,,,,
1466,r850,Placebo,Male,5,30,15,50.21860469,1,,,,,,,
1467,s121,Infubinol,Male,23,26,0,45.0,0,,,,,,,
1468,s121,Infubinol,Male,23,26,5,45.63566174,1,,,,,,,
1469,s121,Infubinol,Male,23,26,10,49.04883479,1,,,,,,,
1470,s121,Infubinol,Male,23,26,15,50.82456031,2,,,,,,,
1471,s121,Infubinol,Male,23,26,20,52.0050659,2,,,,,,,
1472,s121,Infubinol,Male,23,26,25,55.65068132,2,,,,,,,
1473,s141,Propriva,Male,8,25,0,45.0,0,,,,,,,
1474,s141,Propriva,Male,8,25,5,45.83113434,0,,,,,,,
1475,s141,Propriva,Male,8,25,10,47.23569156,0,,,,,,,
1476,s141,Propriva,Male,8,25,15,49.23234538,1,,,,,,,
1477,s141,Propriva,Male,8,25,20,51.6216457,1,,,,,,,
1478,s141,Propriva,Male,8,25,25,53.80437038,1,,,,,,,
1479,s141,Propriva,Male,8,25,30,55.84141007,1,,,,,,,
1480,s152,Placebo,Female,4,30,0,45.0,0,,,,,,,
1481,s152,Placebo,Female,4,30,5,47.459052899999996,1,,,,,,,
1482,s152,Placebo,Female,4,30,10,52.1816442,2,,,,,,,
1483,s152,Placebo,Female,4,30,15,57.22498064,2,,,,,,,
1484,s152,Placebo,Female,4,30,20,62.35160945,2,,,,,,,
1485,s152,Placebo,Female,4,30,25,64.11914213,2,,,,,,,
1486,s166,Placebo,Male,19,27,0,45.0,0,,,,,,,
1487,s166,Placebo,Male,19,27,5,47.18678778,0,,,,,,,
1488,s166,Placebo,Male,19,27,10,49.00012468,0,,,,,,,
1489,s187,Propriva,Male,22,25,0,45.0,0,,,,,,,
1490,s187,Propriva,Male,22,25,5,47.57671761,1,,,,,,,
1491,s187,Propriva,Male,22,25,10,48.14635121,1,,,,,,,
1492,s187,Propriva,Male,22,25,15,52.08163225,1,,,,,,,
1493,s187,Propriva,Male,22,25,20,53.74473406,1,,,,,,,
1494,s187,Propriva,Male,22,25,25,56.48521984,1,,,,,,,
1495,s187,Propriva,Male,22,25,30,60.00878263,2,,,,,,,
1496,s337,Zoniferol,Male,14,27,0,45.0,0,,,,,,,
1497,s337,Zoniferol,Male,14,27,5,46.84985157,0,,,,,,,
1498,s337,Zoniferol,Male,14,27,10,47.8944415,0,,,,,,,
1499,s337,Zoniferol,Male,14,27,15,48.57151582,0,,,,,,,
1500,s337,Zoniferol,Male,14,27,20,49.20205408,1,,,,,,,
1501,s337,Zoniferol,Male,14,27,25,50.9706889,2,,,,,,,
1502,s337,Zoniferol,Male,14,27,30,52.74771768,3,,,,,,,
1503,s337,Zoniferol,Male,14,27,35,54.81081251,3,,,,,,,
1504,s337,Zoniferol,Male,14,27,40,56.99481589,4,,,,,,,
1505,s337,Zoniferol,Male,14,27,45,62.10965102,4,,,,,,,
1506,s565,Stelasyn,Female,3,29,0,45.0,0,,,,,,,
1507,s565,Stelasyn,Female,3,29,5,48.24255218,0,,,,,,,
1508,s565,Stelasyn,Female,3,29,10,52.77752710000001,0,,,,,,,
1509,s565,Stelasyn,Female,3,29,15,54.32831664,1,,,,,,,
1510,s565,Stelasyn,Female,3,29,20,57.04618912,1,,,,,,,
1511,s565,Stelasyn,Female,3,29,25,58.55361079,1,,,,,,,
1512,s565,Stelasyn,Female,3,29,30,63.66896678,1,,,,,,,
1513,s565,Stelasyn,Female,3,29,35,64.77657909,2,,,,,,,
1514,s565,Stelasyn,Female,3,29,40,67.22100698,2,,,,,,,
1515,s565,Stelasyn,Female,3,29,45,72.58896447,2,,,,,,,
1516,s619,Stelasyn,Male,22,30,0,45.0,0,,,,,,,
1517,s619,Stelasyn,Male,22,30,5,46.60226878,0,,,,,,,
1518,t198,Propriva,Male,22,26,0,45.0,0,,,,,,,
1519,t198,Propriva,Male,22,26,5,47.46126052,0,,,,,,,
1520,t198,Propriva,Male,22,26,10,49.00080978,1,,,,,,,
1521,t198,Propriva,Male,22,26,15,49.781180799999994,2,,,,,,,
1522,t198,Propriva,Male,22,26,20,51.49073998,3,,,,,,,
1523,t198,Propriva,Male,22,26,25,56.18466399,3,,,,,,,
1524,t198,Propriva,Male,22,26,30,56.92497431,3,,,,,,,
1525,t198,Propriva,Male,22,26,35,57.73594116,3,,,,,,,
1526,t198,Propriva,Male,22,26,40,59.12995997,4,,,,,,,
1527,t198,Propriva,Male,22,26,45,64.91136268,4,,,,,,,
1528,t451,Stelasyn,Male,8,29,0,45.0,0,,,,,,,
1529,t451,Stelasyn,Male,8,29,5,48.04713882,0,,,,,,,
1530,t451,Stelasyn,Male,8,29,10,48.95791906,0,,,,,,,
1531,t451,Stelasyn,Male,8,29,15,49.65278772,0,,,,,,,
1532,t451,Stelasyn,Male,8,29,20,51.06367793,0,,,,,,,
1533,t451,Stelasyn,Male,8,29,25,55.52755345,0,,,,,,,
1534,t451,Stelasyn,Male,8,29,30,59.27582268,0,,,,,,,
1535,t451,Stelasyn,Male,8,29,35,63.75698964,0,,,,,,,
1536,t451,Stelasyn,Male,8,29,40,67.65479599,1,,,,,,,
1537,t451,Stelasyn,Male,8,29,45,68.7116302,1,,,,,,,
1538,t573,Ceftamin,Female,15,27,0,45.0,0,,,,,,,
1539,t718,Placebo,Female,10,30,0,45.0,0,,,,,,,
1540,t718,Placebo,Female,10,30,5,45.92125272,1,,,,,,,
1541,t718,Placebo,Female,10,30,10,46.39268805,1,,,,,,,
1542,t718,Placebo,Female,10,30,15,48.08512552,1,,,,,,,
1543,t718,Placebo,Female,10,30,20,52.6367,2,,,,,,,
1544,t718,Placebo,Female,10,30,25,55.87658787,3,,,,,,,
1545,t718,Placebo,Female,10,30,30,57.70411372,3,,,,,,,
1546,t718,Placebo,Female,10,30,35,60.46389851,3,,,,,,,
1547,t718,Placebo,Female,10,30,40,61.530398899999994,3,,,,,,,
1548,t718,Placebo,Female,10,30,45,63.42369517,4,,,,,,,
1549,t724,Naftisol,Female,2,25,0,45.0,0,,,,,,,
1550,t724,Naftisol,Female,2,25,5,46.35925829,0,,,,,,,
1551,t724,Naftisol,Female,2,25,10,50.70389965,0,,,,,,,
1552,t724,Naftisol,Female,2,25,15,55.58461724,0,,,,,,,
1553,t724,Naftisol,Female,2,25,20,57.22940914,0,,,,,,,
1554,t724,Naftisol,Female,2,25,25,59.82606797,1,,,,,,,
1555,t724,Naftisol,Female,2,25,30,64.2345947,2,,,,,,,
1556,t724,Naftisol,Female,2,25,35,67.74432795,2,,,,,,,
1557,t724,Naftisol,Female,2,25,40,69.72832559,2,,,,,,,
1558,t724,Naftisol,Female,2,25,45,75.11328801,2,,,,,,,
1559,t994,Placebo,Male,14,30,0,45.0,0,,,,,,,
1560,t994,Placebo,Male,14,30,5,47.891487100000006,0,,,,,,,
1561,t994,Placebo,Male,14,30,10,52.614163500000004,1,,,,,,,
1562,t994,Placebo,Male,14,30,15,53.45863887,1,,,,,,,
1563,t994,Placebo,Male,14,30,20,56.52795159,1,,,,,,,
1564,u149,Ceftamin,Male,24,29,0,45.0,0,,,,,,,
1565,u149,Ceftamin,Male,24,29,5,45.79206792,0,,,,,,,
1566,u149,Ceftamin,Male,24,29,10,47.40483439,0,,,,,,,
1567,u149,Ceftamin,Male,24,29,15,48.52237343,0,,,,,,,
1568,u149,Ceftamin,Male,24,29,20,50.37805789,0,,,,,,,
1569,u149,Ceftamin,Male,24,29,25,52.92534846,0,,,,,,,
